PROBEID	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
3847462	2528	fucosyltransferase 6	FUT6	ENSG00000156413	0.30777777777778	4.74611111111111	3.10156460208482	0.00602273360547328	0.0474637985642937	0.182385443928116	1
3020302	857	caveolin 1	CAV1	ENSG00000105974	0.307777777777779	3.41611111111111	3.29857148621018	0.00389034303789727	0.0373274600092025	0.57031300931027	1
2437363	5313	pyruvate kinase L/R	PKLR	ENSG00000143627	0.307777777777779	5.13388888888889	3.825054685061	0.00119320111116954	0.0202107583128409	1.6243244021599	1
2637831	7348	uroplakin 1B	UPK1B	ENSG00000114638	0.307777777777779	3.50055555555556	4.55474634590498	0.000231455800162389	0.00898925166933808	3.08726994089848	1
2677853	54756	interleukin 17 receptor D	IL17RD	ENSG00000144730	0.306666666666668	3.91222222222222	4.48258460854016	0.000271948286194268	0.00960427900041624	2.94381972588709	1
3358201	53841	cadherin related family member 5	CDHR5	ENSG00000099834	0.305555555555559	5.55611111111111	4.70082402834553	0.000167181850519417	0.00791363378878041	3.37631935008788	1
2478269	130733	transmembrane protein 178A	TMEM178A	ENSG00000152154	0.305555555555558	5.90166666666667	3.79830016465406	0.00126736731320735	0.020849044791485	1.57046280843416	1
3644162	10101	nucleotide binding protein 2	NUBP2	ENSG00000095906	0.305555555555555	5.32277777777778	3.78106967788701	0.00131754810645366	0.0211992334584441	1.53578082744654	1
3119572	114822	rhophilin Rho GTPase binding protein 1	RHPN1	ENSG00000158106	0.305555555555555	5.53722222222222	4.4361484925353	0.000301727051072858	0.0100778666482013	2.85130208894916	1
3946944	27254	cold shock domain containing C2	CSDC2	ENSG00000172346	0.305555555555555	5.73722222222222	4.44065752049236	0.000298696363249569	0.0100222647126315	2.86029246022172	1
3116839	8840	cellular communication network factor 4	CCN4	ENSG00000104415	0.305555555555554	3.63722222222222	3.11037767494919	0.00590668533714783	0.0469768422247505	0.199620811724412	1
2889848	2916	glutamate metabotropic receptor 6	GRM6	ENSG00000113262	0.304444444444447	4.81111111111111	3.47895669378741	0.00259918268775813	0.0304139624213322	0.92941951172957	1
2761259	579	NK3 homeobox 2	NKX3-2	ENSG00000109705	0.304444444444447	5.48333333333333	3.76493081338984	0.00136634439395575	0.0216082626241587	1.50330128700242	1
2767295	389206	BEN domain containing 4	BEND4	ENSG00000188848	0.304444444444446	4.38777777777778	3.29752722818725	0.00389940681054679	0.0373683535990621	0.568243624579774	1
3791935	5055	serpin family B member 2	SERPINB2	ENSG00000197632	0.304444444444444	11.9311111111111	5.06285272314963	7.52040409619181e-05	0.00503135606569234	4.08341485269788	1
3815268	84634	KISS1 receptor	KISS1R	ENSG00000116014	0.303333333333337	5.37833333333333	4.65003239075449	0.000187170773682008	0.008223185428173	3.27603188043026	1
2762088	9079	LIM domain binding 2	LDB2	ENSG00000169744	0.303333333333335	3.655	3.42318652869939	0.0029450957856425	0.0323396100338875	0.818076246565107	1
3273667	105	adenosine deaminase RNA specific B2 (inactive)	ADARB2	ENSG00000185736	0.302222222222227	5.29444444444444	3.99460216818905	0.000814179106833192	0.0165520423370567	1.96572867993326	1
3042777	3200	homeobox A3	HOXA3	ENSG00000105997	0.302222222222225	4.84333333333333	5.05212687691001	7.69921721118789e-05	0.00513537787986232	4.06267953329736	1
3911366	140731	ankyrin repeat domain 60	ANKRD60	ENSG00000124227	0.302222222222224	5.39777777777778	3.34343829870148	0.00351986255937482	0.0353608830645363	0.659337967970147	1
3178480	158046	nucleoredoxin like 2	NXNL2	ENSG00000130045	0.302222222222224	5.05444444444444	3.08337665568908	0.00626928932436033	0.0485891997600335	0.146855340849218	1
2711627	2814	glycoprotein V platelet	GP5	ENSG00000178732	0.302222222222224	3.75777777777778	3.18375298413293	0.00502150631063002	0.0426092426381177	0.343576215530461	1
2388219	9156	exonuclease 1	EXO1	ENSG00000174371	0.302222222222224	2.56888888888889	3.72497517544405	0.00149503669101074	0.0224344877181251	1.42291663300496	1
2738378	255743	nephronectin	NPNT	ENSG00000168743	0.301111111111114	3.635	3.50093453454505	0.00247417241491856	0.0295010883124445	0.973363605916155	1
2671787	25907	transmembrane protein 158 (gene/pseudogene)	TMEM158	ENSG00000249992	0.301111111111114	7.075	4.32564984407712	0.000386544677773533	0.0114989537654558	2.63056548029404	1
3118818	11156	protein tyrosine phosphatase 4A3	PTP4A3	ENSG00000184489	0.301111111111113	6.075	3.67685306343933	0.0016661388673261	0.023746493463387	1.32616463141354	1
3532793	5083	paired box 9	PAX9	ENSG00000198807	0.301111111111113	4.57055555555556	3.6859793134179	0.00163225740032527	0.0236422224532811	1.3445073746177	1
2505793	205147	APC membrane recruitment protein 3	AMER3	ENSG00000178171	0.301111111111112	5.22833333333333	3.42433974008112	0.00293750282990223	0.0323125311289245	0.820375995067135	1
2528674	130612	transmembrane protein 198	TMEM198	ENSG00000188760	0.300000000000003	5.66222222222222	4.23936206277662	0.000469225329240901	0.0127823251508929	2.45769951827551	1
2842624	54825	cadherin related family member 2	CDHR2	ENSG00000074276	0.300000000000002	4.95333333333333	5.32670732464783	4.23425033085219e-05	0.00407490015023237	4.58889728934757	1
2756514	84179	solute carrier family 49 member 3	SLC49A3	ENSG00000169026	0.300000000000001	6.41666666666667	4.34789840049189	0.000367719587684731	0.0111948490242443	2.67507129525534	1
3674249	1800	dipeptidase 1	DPEP1	ENSG00000015413	0.298888888888892	5.54944444444444	3.80428842169282	0.00125037760967285	0.0207088499371777	1.58251731965799	1
3717605	162494	rhomboid like 3	RHBDL3	ENSG00000141314	0.298888888888891	4.58166666666667	3.48760478200644	0.00254926434129735	0.0299742828078504	0.946706921288222	1
3695512	26231	leucine rich repeat containing 29	LRRC29	ENSG00000125122	0.298888888888891	4.78944444444444	4.22987870090143	0.000479337173375907	0.0129456325437756	2.4386781166361	1
2837266	26999	cytoplasmic FMR1 interacting protein 2	CYFIP2	ENSG00000055163	0.298888888888891	4.98055555555556	3.64369145853591	0.00179524192839154	0.0246969188036414	1.25954076032703	1
2716156	285489	docking protein 7	DOK7	ENSG00000175920	0.29888888888889	6.13833333333333	4.7672565889603	0.000144265952475231	0.00720601334343536	3.5071178022066	1
3078774	168544	zinc finger protein 467	ZNF467	ENSG00000181444	0.298888888888889	5.35166666666667	3.64906273203029	0.00177367580905592	0.0245382641314455	1.27032893973821	1
3703112	51659	GINS complex subunit 2	GINS2	ENSG00000131153	0.298888888888889	3.62722222222222	3.51562940764878	0.00239392290396723	0.0288410711763671	1.00276477147075	1
2985332	100128124	uncharacterized LOC100128124	HGC6.3	ENSG00000235994	0.29777777777778	5.64222222222222	3.19596702800095	0.00488731994880089	0.0419520790107261	0.367614504216647	1
3986346	9075	claudin 2	CLDN2	ENSG00000165376	0.297777777777779	2.86222222222222	3.07827854279604	0.00634014408960155	0.0488288703835618	0.136905854015212	1
2906872	4188	MyoD family inhibitor	MDFI	ENSG00000112559	0.297777777777778	5.59333333333333	4.54959199529373	0.000234134075588249	0.0090254380696549	3.07703727757533	1
2622153	8927	bassoon presynaptic cytomatrix protein	BSN	ENSG00000164061	0.297777777777777	4.70888888888889	4.98809499618263	8.86075177513583e-05	0.00550943523509929	3.93860468861044	1
2599670	1412	crystallin beta A2	CRYBA2	ENSG00000163499	0.29666666666667	4.90833333333333	4.07129262782671	0.000684959742841285	0.0151117966700699	2.12006510254515	1
2540658	23620	neurotensin receptor 2	NTSR2	ENSG00000169006	0.29666666666667	5.01388888888889	3.90415049199133	0.00099833313620792	0.0184756819527903	1.78359706309767	1
2648305	5028	purinergic receptor P2Y1	P2RY1	ENSG00000169860	0.29666666666667	5.04166666666667	3.45840131043642	0.00272174034503553	0.0310566235015952	0.888352347499109	1
3638590	55897	mesoderm posterior bHLH transcription factor 1	MESP1	ENSG00000166823	0.29666666666667	6.67833333333333	3.46521016898552	0.00268052456253146	0.03084214644322	0.901952001407132	1
2439861	57549	immunoglobulin superfamily member 9	IGSF9	ENSG00000085552	0.29666666666667	5.54833333333333	4.49226454542347	0.000266125142887634	0.00955575941288698	2.96308580767743	1
3498780	7546	Zic family member 2	ZIC2	ENSG00000043355	0.296666666666669	5.85722222222222	4.08469011133569	0.000664596009793051	0.0148975113216739	2.1470136684425	1
3437500	144423	glycosyltransferase 1 domain containing 1	GLT1D1	ENSG00000151948	0.296666666666668	2.73388888888889	3.34852207611143	0.00348013735381481	0.0351543383638448	0.669438720358414	1
3345142	143689	piwi like RNA-mediated gene silencing 4	PIWIL4	ENSG00000134627	0.296666666666667	5.61944444444444	4.61729025054624	0.000201325869418596	0.00850213867498563	3.21125832758934	1
3345142	2526	fucosyltransferase 4	FUT4	ENSG00000196371	0.296666666666667	5.61944444444444	4.61729025054624	0.000201325869418596	0.00850213867498563	3.21125832758934	1
3946817	7008	TEF transcription factor, PAR bZIP family member	TEF	ENSG00000167074	0.295555555555559	6.20777777777778	3.34099421404429	0.00353911930475286	0.0354253610395836	0.654482864074432	1
2590452	375298	ceramide kinase like	CERKL	ENSG00000188452	0.295555555555556	2.28555555555556	3.82864353854048	0.00118358760049628	0.0201328799648559	1.63155012662598	1
3031711	4846	nitric oxide synthase 3	NOS3	ENSG00000164867	0.294444444444448	5.64055555555556	6.07331636124392	8.69998436189973e-06	0.00191495355789775	5.96518997401648	1
2931569	9590	A-kinase anchoring protein 12	AKAP12	ENSG00000131016	0.294444444444447	4.03388888888889	4.74571232034898	0.000151325141674629	0.00748498358067475	3.46474698464869	1
2876361	5307	paired like homeodomain 1	PITX1	ENSG00000069011	0.294444444444447	4.98388888888889	4.05142325440304	0.000716319581757311	0.0155186125138388	2.08009038160094	1
3459604	57460	protein phosphatase, Mg2+/Mn2+ dependent 1H	PPM1H	ENSG00000111110	0.294444444444447	5.845	3.82215032361589	0.00120103808319692	0.020273043902797	1.61847693345442	1
3771259	2125	envoplakin	EVPL	ENSG00000167880	0.294444444444446	5.74166666666667	3.46117551567361	0.00270487236459303	0.0309765585936822	0.893892958657672	1
3771259	645027	envoplakin like	EVPLL	ENSG00000214860	0.294444444444446	5.74166666666667	3.46117551567361	0.00270487236459303	0.0309765585936822	0.893892958657672	1
2335172	2306	forkhead box D2	FOXD2	ENSG00000186564	0.293333333333335	5.67555555555556	3.23237565793743	0.00450779857919896	0.0402683257007907	0.439389147683582	1
2565369	93082	neuralized E3 ubiquitin protein ligase 3	NEURL3	ENSG00000163121	0.292222222222225	4.81944444444444	3.17322099994888	0.00514009896952868	0.0432322194949544	0.322865066914898	1
2395545	155184	solute carrier family 2 member 7	SLC2A7	ENSG00000197241	0.292222222222224	4.745	4.17965258794427	0.000536667111005259	0.013423386114019	2.3378701032428	1
3180342	407011	microRNA 23b	MIR23B	ENSG00000207563	0.292222222222224	4.16611111111111	5.23090608073458	5.21183669809886e-05	0.00426909080817161	4.4064157261437	1
3180342	407012	microRNA 24-1	MIR24-1	ENSG00000284459	0.292222222222224	4.16611111111111	5.23090608073458	5.21183669809886e-05	0.00426909080817161	4.4064157261437	1
3180342	407019	microRNA 27b	MIR27B	ENSG00000207864	0.292222222222224	4.16611111111111	5.23090608073458	5.21183669809886e-05	0.00426909080817161	4.4064157261437	1
3180342	84909	aminopeptidase O (putative)	AOPEP	ENSG00000148120	0.292222222222224	4.16611111111111	5.23090608073458	5.21183669809886e-05	0.00426909080817161	4.4064157261437	1
2509988	130576	LY6/PLAUR domain containing 6B	LYPD6B	ENSG00000150556	0.292222222222223	4.81722222222222	4.05236835185934	0.000714795805715259	0.0155183121765266	2.08199200858149	1
2969406	85413	solute carrier family 22 member 16	SLC22A16	ENSG00000004809	0.292222222222223	3.21611111111111	4.66298674116132	0.000181852959799386	0.00818942344542122	3.301632750871	1
3314162	282974	serine/threonine kinase 32C	STK32C	ENSG00000165752	0.292222222222223	5.57277777777778	3.26962446317862	0.00414941648925114	0.0386659015063016	0.512995924519867	1
3632424	10021	hyperpolarization activated cyclic nucleotide gated potassium channel 4	HCN4	ENSG00000138622	0.292222222222222	4.77722222222222	3.77127038977484	0.00134696534469674	0.0214374940000867	1.51605906797234	1
2731332	3576	C-X-C motif chemokine ligand 8	CXCL8	ENSG00000169429	0.291111111111116	11.6033333333333	4.08375856529087	0.000665992055814236	0.0148975113216739	2.14514004871899	1
2360677	1942	ephrin A1	EFNA1	ENSG00000169242	0.291111111111111	4.60444444444444	3.79283928743757	0.00128306136661562	0.0209661943137167	1.55947044003007	1
2715016	2261	fibroblast growth factor receptor 3	FGFR3	ENSG00000068078	0.291111111111111	5.29555555555556	4.52789120211244	0.000245758835606564	0.00923663039363669	3.03393233453051	1
3061538	799	calcitonin receptor	CALCR	ENSG00000004948	0.291111111111111	3.05	3.69251299693333	0.00160842251849015	0.0234612246881953	1.35764118779744	1
3216319	195828	zinc finger protein 367	ZNF367	ENSG00000165244	0.29111111111111	4.55333333333333	3.38191694695858	0.00322993426063906	0.0338382118091034	0.735854056599635	1
2656627	26998	fetuin B	FETUB	ENSG00000090512	0.290000000000001	2.88055555555556	3.28674283084631	0.00399423220739058	0.0378463388363642	0.54687968967235	1
3031399	285971	zinc finger protein 775	ZNF775	ENSG00000196456	0.290000000000001	6.245	3.24400005838689	0.00439281886078637	0.0398773054276869	0.462341399773663	1
2408477	200172	schlafen like 1	SLFNL1	ENSG00000171790	0.29	4.73277777777778	3.54096398783973	0.00226157144778626	0.0278876465754752	1.05348761477395	1
2516807	3237	homeobox D11	HOXD11	ENSG00000128713	0.288888888888892	5.23666666666667	3.3490353853441	0.00347615089159939	0.035130191586315	0.670458741193555	1
3576441	440193	coiled-coil domain containing 88C	CCDC88C	ENSG00000015133	0.288888888888891	6.29666666666667	3.41600518552324	0.00299281646652579	0.0325629674961439	0.803757722243779	1
3576441	8111	G protein-coupled receptor 68	GPR68	ENSG00000119714	0.288888888888891	6.29666666666667	3.41600518552324	0.00299281646652579	0.0325629674961439	0.803757722243779	1
3761420	3217	homeobox B7	HOXB7	ENSG00000260027	0.288888888888891	3.98555555555556	4.44314977625347	0.000297034449899987	0.00998171797976887	2.8652610590582	1
3761420	406972	microRNA 196a-1	MIR196A1	ENSG00000210741	0.288888888888891	3.98555555555556	4.44314977625347	0.000297034449899987	0.00998171797976887	2.8652610590582	1
3886410	78997	ganglioside induced differentiation associated protein 1 like 1	GDAP1L1	ENSG00000124194	0.288888888888891	4.84777777777778	3.31302456903982	0.00376699998764386	0.036591101821725	0.598966959526683	1
2985342	100505879	KIF25 antisense RNA 1	KIF25-AS1	ENSG00000229921	0.288888888888889	5.43444444444444	3.82292799313923	0.00119893464010681	0.0202530701177213	1.62004263684376	1
2350741	127002	ataxin 7 like 2	ATXN7L2	ENSG00000162650	0.287777777777781	5.17388888888889	3.70107371865929	0.00157771609428974	0.0231514059676077	1.37485192177408	1
2404693	576	adhesion G protein-coupled receptor B2	ADGRB2	ENSG00000121753	0.287777777777779	5.29277777777778	5.13618306178579	6.40619378321406e-05	0.00466909706497764	4.22479765804487	1
2325358	57822	grainyhead like transcription factor 3	GRHL3	ENSG00000158055	0.287777777777779	5.12611111111111	4.50721588914168	0.000257377795380784	0.00942619410004397	2.9928297034843	1
2620448	7123	C-type lectin domain family 3 member B	CLEC3B	ENSG00000163815	0.287777777777777	5.76944444444444	3.14511208729678	0.00547016516583157	0.0449771406294803	0.26766679461908	1
3226340	80142	prostaglandin E synthase 2	PTGES2	ENSG00000148334	0.286666666666669	5.54555555555556	3.98755051316456	0.000827223611197997	0.0166723180284372	1.95153235190368	1
3502475	8858	protein Z, vitamin K dependent plasma glycoprotein	PROZ	ENSG00000126231	0.286666666666668	4.24333333333333	3.63348139268975	0.00183695662570633	0.0250051034560433	1.23903736494946	1
2896958	51439	family with sequence similarity 8 member A1	FAM8A1	ENSG00000137414	0.286666666666667	6.79555555555556	3.5670364814862	0.00213292850015092	0.0269930122975174	1.10572989369751	1
3871173	6861	synaptotagmin 5	SYT5	ENSG00000129990	0.28555555555556	5.685	4.07761069003622	0.000675279597681893	0.0150286246444846	2.13277424235781	1
3229741	8022	LIM homeobox 3	LHX3	ENSG00000107187	0.285555555555558	5.81722222222222	4.49995566677161	0.000261588473006081	0.00947010506469876	2.97838849394667	1
3561440	26257	NK2 homeobox 8	NKX2-8	ENSG00000136327	0.285555555555558	5.05055555555556	3.7308900542163	0.00147525065761865	0.0222806115278971	1.43481382090539	1
2745712	441046	GUSB pseudogene 5	GUSBP5	ENSG00000236296	0.285555555555556	5.51833333333333	3.82083978826054	0.00120459115888115	0.0203174375464621	1.61583841386706	1
3736636	114897	C1q and TNF related 1	C1QTNF1	ENSG00000173918	0.28444444444445	5.76888888888889	3.12747409968621	0.00568774439799128	0.0460930148343596	0.233090263664076	1
3203996	84688	chromosome 9 open reading frame 24	C9orf24	ENSG00000164972	0.284444444444447	4.79444444444444	3.88007848732009	0.00105400900476524	0.0189533708950746	1.73512080960587	1
3695648	29800	zinc finger DHHC-type containing 1	ZDHHC1	ENSG00000159714	0.284444444444446	5.08555555555556	3.64516413361145	0.00178930323463909	0.0246614611757302	1.26249849834603	1
3580357	122416	ankyrin repeat domain 9	ANKRD9	ENSG00000156381	0.284444444444444	5.39555555555556	3.06678657192572	0.00650273126130365	0.0495342286729045	0.114493893927608	1
2717857	8532	carboxypeptidase Z	CPZ	ENSG00000109625	0.284444444444444	5.93888888888889	5.43435706279781	3.35677489236724e-05	0.00365652589432287	4.79244702035605	1
3120653	2875	glutamic--pyruvic transaminase	GPT	ENSG00000167701	0.284444444444442	6.04222222222222	4.59797590833883	0.000210180149025962	0.00869600612821515	3.17300465735097	1
2322894	353238	peptidyl arginine deiminase 6	PADI6	ENSG00000276747	0.283333333333336	4.06944444444444	4.10404324453985	0.000636248309973586	0.0146951327920552	2.18593320634425	1
3089192	6440	surfactant protein C	SFTPC	ENSG00000168484	0.283333333333336	5.015	3.17325134817777	0.00513975334136578	0.0432322194949544	0.322924724206921	1
3315835	81490	phosphatidylserine synthase 2	PTDSS2	ENSG00000174915	0.283333333333336	5.32277777777778	3.55797849536166	0.00217677774478037	0.0272853388043057	1.08757549696923	1
2759158	152789	janus kinase and microtubule interacting protein 1	JAKMIP1	ENSG00000152969	0.283333333333335	4.51833333333333	3.55970568258528	0.00216834817621209	0.0272572882390658	1.09103682597434	1
2397732	79814	agmatinase	AGMAT	ENSG00000116771	0.283333333333335	5.18833333333333	4.69066003470406	0.000171000648732074	0.00801660362815811	3.35626992956785	1
2361612	60484	hyaluronan and proteoglycan link protein 2	HAPLN2	ENSG00000132702	0.283333333333334	5.25166666666667	3.73326899441597	0.00146736649524016	0.0222286982618688	1.4395990988264	1
2782267	63973	neurogenin 2	NEUROG2	ENSG00000178403	0.283333333333333	4.18833333333333	4.36322973962792	0.000355288429984082	0.0110294478936984	2.70572279892254	1
2342475	431707	LIM homeobox 8	LHX8	ENSG00000162624	0.282222222222224	3.49111111111111	3.54791884539325	0.00222652299167835	0.0276557020662286	1.06741925039783	1
2897899	6659	SRY-box transcription factor 4	SOX4	ENSG00000124766	0.282222222222224	6.72	4.63436699230927	0.00019381274390979	0.00839992906748924	3.24505304909859	1
3295331	118881	catechol-O-methyltransferase domain containing 1	COMTD1	ENSG00000165644	0.282222222222223	6.41666666666667	4.57389827001081	0.000221773178100776	0.00889152900396391	3.12527214485123	1
3985534	27018	brain expressed X-linked 3	BEX3	ENSG00000166681	0.281111111111113	3.94055555555556	4.51390614763057	0.000253558426788189	0.00937995719669718	3.0061336154316	1
3120567	90990	kinesin family member C2	KIFC2	ENSG00000167702	0.280000000000003	5.81	4.46355085312566	0.000283777141629608	0.00983073876367247	2.90591638391885	1
2950771	401253	long intergenic non-protein coding RNA 336	LINC00336	ENSG00000197251	0.280000000000001	4.73666666666667	3.76239395665555	0.00137417675437105	0.0216178964572795	1.49819635561247	1
2406662	55194	eva-1 homolog B	EVA1B	ENSG00000142694	0.280000000000001	6.43222222222222	3.66223653987549	0.0017218652247785	0.0241863276723673	1.29679360212876	1
2993124	4852	neuropeptide Y	NPY	ENSG00000122585	0.28	5.94777777777778	3.44241802453592	0.00282096541378398	0.0317318715288443	0.856442718657827	1
3105600	760	carbonic anhydrase 2	CA2	ENSG00000104267	0.28	2.64555555555556	3.74193750996718	0.00143899102642511	0.0221003954588111	1.45703726166606	1
3761291	3212	homeobox B2	HOXB2	ENSG00000173917	0.278888888888892	4.795	3.34945750327644	0.00347287600495024	0.0351284577238866	0.671297571695997	1
3881261	28954	RRAD and GEM like GTPase 1	REM1	ENSG00000088320	0.278888888888891	4.84944444444444	4.03943939731796	0.000735926131954701	0.0158271237894706	2.05597602349917	1
3810413	30062	retina and anterior neural fold homeobox	RAX	ENSG00000134438	0.278888888888891	5.65944444444444	3.6766720084873	0.00166681806373781	0.023746493463387	1.3258007622627	1
3810413	339302	complexin 4	CPLX4	ENSG00000166569	0.278888888888891	5.65944444444444	3.6766720084873	0.00166681806373781	0.023746493463387	1.3258007622627	1
3962839	80274	signal peptide, CUB domain and EGF like domain containing 1	SCUBE1	ENSG00000159307	0.278888888888891	4.86166666666667	4.49390263017187	0.000265152278424258	0.00953655083361022	2.96634540850017	1
2913564	55510	DEAD-box helicase 43	DDX43	ENSG00000080007	0.278888888888889	2.16833333333333	4.07376044795926	0.000681162231128666	0.0150987531413626	2.12502938334573	1
3109687	79977	grainyhead like transcription factor 2	GRHL2	ENSG00000083307	0.278888888888889	3.07055555555556	3.58556524568195	0.00204593969370367	0.0263351921626384	1.14288062916136	1
2428478	100996702	long intergenic non-protein coding RNA 1356	LINC01356	ENSG00000215866	0.277777777777782	6.74888888888889	3.75069249492962	0.00141088712290308	0.0218584662745298	1.47465135471329	1
2878074	9542	neuregulin 2	NRG2	ENSG00000158458	0.277777777777782	5.31444444444444	4.1194788741713	0.000614511875050659	0.0144517975809904	2.21696668582934	1
2429914	3321	immunoglobulin superfamily member 3	IGSF3	ENSG00000143061	0.27777777777778	5.19444444444444	3.77535278899273	0.00133463135122897	0.0213039246035427	1.52427494881385	1
3882241	359710	BPI fold containing family B member 3	BPIFB3	ENSG00000186190	0.277777777777779	4.47222222222222	3.23743860409238	0.00445736191058774	0.0401107902755301	0.449383771008073	1
2798475	153478	pleckstrin homology and RhoGEF domain containing G4B	PLEKHG4B	ENSG00000153404	0.277777777777777	5.51777777777778	3.68444539177528	0.00163790385656682	0.0236422224532811	1.34142415131691	1
3845810	105372240	uncharacterized LOC105372240	LOC105372240	ENSG00000167476	0.27666666666667	6.27944444444444	3.26983131256025	0.00414750648739915	0.0386659015063016	0.513405151022494	1
3845810	126306	junctional sarcoplasmic reticulum protein 1	JSRP1	ENSG00000167476	0.27666666666667	6.27944444444444	3.26983131256025	0.00414750648739915	0.0386659015063016	0.513405151022494	1
3286602	6387	C-X-C motif chemokine ligand 12	CXCL12	ENSG00000107562	0.276666666666669	3.93611111111111	3.58895331206315	0.00203041805269464	0.0263351921626384	1.14967585425589	1
3201999	286319	tumor suppressor candidate 1	TUSC1	ENSG00000198680	0.276666666666667	4.94055555555556	3.20320261908584	0.00480948845728159	0.0416738153636735	0.381864415681828	1
3795850	494514	TYMS opposite strand	TYMSOS	ENSG00000176912	0.276666666666667	5.33833333333333	3.68491281535194	0.0016361811886441	0.0236422224532811	1.34236367617851	1
2624385	776	calcium voltage-gated channel subunit alpha1 D	CACNA1D	ENSG00000157388	0.276666666666667	3.905	4.7765773309135	0.000141316505721202	0.00711788926185211	3.52543434716868	1
4049862	1978	eukaryotic translation initiation factor 4E binding protein 1	EIF4EBP1	ENSG00000187840	0.276666666666666	6.27722222222222	3.20044964922798	0.004838957561869	0.041752369617522	0.376441826397376	1
2322036	54751	filamin binding LIM protein 1	FBLIM1	ENSG00000162458	0.276666666666666	5.89944444444444	3.85473959856593	0.0011159703468435	0.0194708670817998	1.68409537880002	1
2823880	814	calcium/calmodulin dependent protein kinase IV	CAMK4	ENSG00000152495	0.276666666666666	3.14944444444444	4.45670195267887	0.000288159709075705	0.00991044274447711	2.89227119466723	1
2619265	7433	vasoactive intestinal peptide receptor 1	VIPR1	ENSG00000114812	0.275555555555559	5.35111111111111	4.04987840352274	0.000718817358554108	0.0155562836597759	2.07698195027135	1
2966193	84553	failed axon connections homolog, metaxin like GST domain containing	FAXC	ENSG00000146267	0.275555555555557	3.94777777777778	3.76953572764234	0.00135224053935559	0.0214748676130995	1.51256814343647	1
2391302	116983	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	ACAP3	ENSG00000131584	0.275555555555555	6.03666666666667	4.10894424461071	0.00062926430680109	0.0145844245789029	2.19578749933633	1
3007968	135886	transmembrane protein 270	TMEM270	ENSG00000175877	0.274444444444448	4.34944444444444	4.14459530905679	0.000580726173162202	0.0139697964999707	2.26744719976415	1
3466206	57458	transmembrane and coiled-coil domain family 3	TMCC3	ENSG00000057704	0.274444444444447	6.22722222222222	3.23007881336973	0.0045308634361035	0.0403600144294726	0.434856091781676	1
3235293	254427	proline and serine rich 2	PROSER2	ENSG00000148426	0.274444444444446	5.67166666666667	3.10980140869431	0.00591420643409954	0.0469917146903375	0.19849345633903	1
3086100	2626	GATA binding protein 4	GATA4	ENSG00000136574	0.274444444444446	5.315	3.15247909984338	0.00538171057080819	0.0445159080699208	0.282122456378405	1
3773426	4884	neuronal pentraxin 1	NPTX1	ENSG00000171246	0.274444444444446	4.92055555555556	3.60652909874598	0.00195175330474557	0.0258018270214744	1.18493617888528	1
2375596	134	adenosine A1 receptor	ADORA1	ENSG00000163485	0.274444444444446	5.35166666666667	3.77699743214549	0.00132969432185541	0.0213012385140899	1.52758491056916	1
3819543	4670	heterogeneous nuclear ribonucleoprotein M	HNRNPM	ENSG00000099783	0.274444444444445	9.59388888888889	4.00552645965282	0.000794376637184181	0.0164179735091426	1.98771995873531	1
3119516	79943	zinc finger protein 696	ZNF696	ENSG00000185730	0.274444444444445	5.78944444444444	3.43320242980635	0.00287979003512966	0.0319167649129437	0.838053884057738	1
3308397	259217	heat shock protein family A (Hsp70) member 12A	HSPA12A	ENSG00000165868	0.273333333333335	4.29444444444444	4.42657411979977	0.000308265844633659	0.0102506036736706	2.83220744903717	1
2600881	5077	paired box 3	PAX3	ENSG00000135903	0.273333333333335	3.78777777777778	3.58464930676059	0.00205015601590438	0.0263432481413143	1.14104369643289	1
2891768	2296	forkhead box C1	FOXC1	ENSG00000054598	0.273333333333334	6.49111111111111	4.00946476965338	0.000787356661650559	0.0163649740128333	1.99564757178869	1
2316953	63976	PR/SET domain 16	PRDM16	ENSG00000142611	0.273333333333334	5.39666666666667	4.46511379381841	0.00028278650964805	0.00983073876367247	2.90902978395019	1
2889466	64395	germ cell-less 1, spermatogenesis associated	GMCL1	ENSG00000087338	0.273333333333334	1.55333333333333	3.15102450530896	0.00539906433838122	0.0446150858972632	0.279267594123152	1
2889466	64396	germ cell-less 2, spermatogenesis associated	GMCL2	ENSG00000244234	0.273333333333334	1.55333333333333	3.15102450530896	0.00539906433838122	0.0446150858972632	0.279267594123152	1
3380142	2249	fibroblast growth factor 4	FGF4	ENSG00000075388	0.272222222222225	6.135	3.70580160799452	0.001561008305882	0.0230217228690484	1.38435806097593	1
2397948	1969	EPH receptor A2	EPHA2	ENSG00000142627	0.272222222222223	5.58944444444444	3.55206553885082	0.00220588254058742	0.0274935903742183	1.07572712517449	1
2804277	439936	chromosome 5 open reading frame 17 (putative)	C5orf17	ENSG00000248874	0.272222222222223	3.09722222222222	3.18416430589714	0.00501692939467262	0.0426032534360105	0.344385395757495	1
2348437	51375	sorting nexin 7	SNX7	ENSG00000162627	0.272222222222223	2.71833333333333	3.31774655904252	0.00372754104037001	0.0364005793432051	0.608333552447051	1
3962165	79019	centromere protein M	CENPM	ENSG00000100162	0.272222222222222	5.97722222222222	3.3044468603767	0.00383973123232561	0.03703607544028	0.581958412779355	1
