ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
BC008686	26292	MYC binding protein	MYCBP	ENSG00000214114	-0.956219738183519	11.8120577241861	-6.17347334161731	6.73696324446625e-07	2.66070418960861e-05	8.38223448568501	-1
AF124438	26298	ETS homologous factor	EHF	ENSG00000135373	-0.461476235295097	11.0342249411649	-0.910308677911935	0.369505906940568	0.509783758183288	-3.49688688475298	0
BC092482	2630	glucosylceramidase beta pseudogene 1	GBAP1	ENSG00000160766	-0.0872873450971277	14.0186689066762	-0.60675581111142	0.548319191042294	0.671913679258617	-3.72219546125139	0
NM_021996	26301	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)	GBGT1	ENSG00000148288	-0.618222290804818	11.1295674540454	-1.70220478716226	0.0984714356547313	0.192667119040031	-2.52367139610478	0
BC000732	2631	nipsnap homolog 2	NIPSNAP2	ENSG00000146729	-0.300094677553169	12.4143775229179	-2.00699277203494	0.0533113304649626	0.120780250629917	-2.01693086407725	0
BC012098	2632	1,4-alpha-glucan branching enzyme 1	GBE1	ENSG00000114480	0.805893808385321	11.2338757193659	3.73119781052157	0.000745186469792515	0.00448917178841359	1.81620503292743	1
NM_002053	2633	guanylate binding protein 1	GBP1	ENSG00000117228	1.58875730887836	12.9102073696664	3.83824890928276	0.000554283556458044	0.00358694920294873	2.09080488849716	1
NM_004120	2634	guanylate binding protein 2	GBP2	ENSG00000162645	1.6528595642681	11.9661462529961	4.92863588430541	2.4789860231471e-05	0.000356782682945544	4.99650337603796	1
NM_018284	2635	guanylate binding protein 3	GBP3	ENSG00000117226	1.26849414076053	12.5214162876811	3.68852347070515	0.000837943711663311	0.00492444866630022	1.70751859836245	1
NM_014366	26354	G protein nucleolar 3	GNL3	ENSG00000163938	0.432016751343244	11.5968607650133	2.52311036681306	0.016830263637986	0.0496259947586464	-1.01955837893575	1
AF250321	26355	family with sequence similarity 162 member A	FAM162A	ENSG00000114023	0.178120617547862	11.570427646829	1.09636887337207	0.281147962542358	0.419193297914589	-3.31661439210257	0
NM_000159	2639	glutaryl-CoA dehydrogenase	GCDH	ENSG00000105607	-0.970925280513963	10.4815866367187	-3.62387129366478	0.00100016819506992	0.00560415571445501	1.54375467234562	-1
NM_000161	2643	GTP cyclohydrolase 1	GCH1	ENSG00000131979	1.19851995613419	13.1487104746107	3.03819002922758	0.00472713916061705	0.0186969144768088	0.119217260640543	1
BC052800	26469	protein tyrosine phosphatase non-receptor type 18	PTPN18	ENSG00000072135	-0.788808839917291	13.4397025058813	-5.35490384772979	7.19646075076621e-06	0.000144661788864205	6.15840090138662	-1
NM_001487	2647	biogenesis of lysosomal organelles complex 1 subunit 1	BLOC1S1	ENSG00000135441	-0.389324361140945	12.6846605953778	-2.90348976340253	0.00665473630231769	0.0243311162825217	-0.190419173506482	-1
NM_138689	26472	protein phosphatase 1 regulatory inhibitor subunit 14B	PPP1R14B	ENSG00000173457	0.116746642750181	12.0598092332907	0.336866490135289	0.738429911857457	0.822117527097452	-3.84823208888733	0
NM_001038618	26502	nuclear prelamin A recognition factor	NARF	ENSG00000141562	-0.610346221044173	11.7584115308937	-3.38722224553678	0.00189527459089486	0.00921424591112825	0.954426951144081	-1
NM_012434	26503	solute carrier family 17 member 5	SLC17A5	ENSG00000119899	0.461028108893803	12.0304511773319	2.08656029656079	0.0450293446366576	0.105949542628533	-1.87400528623	0
NM_017623	26505	cyclin and CBS domain divalent metal cation transport mediator 3	CNNM3	ENSG00000168763	-1.56553789511248	10.2797366647661	-7.27653794528924	2.96751240373121e-08	3.75888579971783e-06	11.2987975383247	-1
BC033616	26509	myoferlin	MYOF	ENSG00000138119	1.39215293664861	13.2049866242704	3.85763351188471	0.000525233294225765	0.00343537879925162	2.14081346178548	1
BC039829	26512	integrator complex subunit 6	INTS6	ENSG00000102786	0.47775385355272	11.3686521734095	3.08909569112665	0.00414715199674301	0.0168751384885652	0.238189724320014	1
NM_012456	26519	translocase of inner mitochondrial membrane 10	TIMM10	ENSG00000134809	0.169313695869043	10.9821069382838	0.737659105845992	0.466128342674192	0.600861225441975	-3.63570044629798	0
NM_012460	26520	translocase of inner mitochondrial membrane 9	TIMM9	ENSG00000100575	-0.102764929616624	10.9791494915886	-0.44763845011147	0.657447651920895	0.760891991695658	-3.80510878268453	0
BC000711	26521	translocase of inner mitochondrial membrane 8 homolog B	TIMM8B	ENSG00000150779	0.316751398738583	12.1352879633779	3.14011426841408	0.00363412397852886	0.0152927034734207	0.358451381881022	1
BC063275	26523	argonaute RISC component 1	AGO1	ENSG00000092847	-0.605538644221115	11.2676161789949	-2.90815975176211	0.00657701603457616	0.0241366961771765	-0.179814486756658	-1
NM_014572	26524	large tumor suppressor kinase 2	LATS2	ENSG00000150457	0.227124798146185	12.1381747678113	0.839962991383964	0.407197825396117	0.546348161412776	-3.55680318635654	0
AK128682	26528	DAZ associated protein 1	DAZAP1	ENSG00000071626	0.364032734592341	11.1801737276326	1.9951944265499	0.0546466944266148	0.122934463521626	-2.037762705957	0
NM_012138	26574	apoptosis antagonizing transcription factor	AATF	ENSG00000275700	-0.0159479285731283	10.8855999987699	-0.126088842673526	0.900455140797553	0.937093050502173	-3.89679967691514	0
NM_012383	26578	osteoclast stimulating factor 1	OSTF1	ENSG00000134996	-0.383947153074892	12.7881265174521	-3.66098397141181	0.000903656603873253	0.00520997172240975	1.63762634664717	-1
NM_032667	26580	BSCL2 lipid droplet biogenesis associated, seipin	BSCL2	ENSG00000168000	-0.737487458039888	12.4096634860106	-5.93413377909687	1.34287863161962e-06	4.29337482509243e-05	7.73517434446448	-1
AY062262	26586	cytoskeleton associated protein 2	CKAP2	ENSG00000136108	-1.46036575354518	10.2972777836876	-5.11025964354531	1.46414167462622e-05	0.000241233060207127	5.49107085817509	-1
BC114361	26608	transducin beta like 2	TBL2	ENSG00000106638	-0.362827342656148	10.2726636544911	-2.53867122930612	0.0162228153242713	0.0483229734193246	-0.987072505456745	-1
AK131466	2664	GDP dissociation inhibitor 1	GDI1	ENSG00000203879	0.418201373074211	13.8101102735089	3.10153030175543	0.00401611713254138	0.0164767555318563	0.267407395827026	1
NM_001494	2665	GDP dissociation inhibitor 2	GDI2	ENSG00000057608	-0.113856657843506	14.1691766293111	-1.31188355682676	0.198948067040603	0.324922396035618	-3.06948843075064	0
BC068549	266971	PIP5K1A and PSMD4 like (pseudogene)	PIPSL	ENSG00000180764	0.00584428638815204	11.7589443926918	0.0437762582875812	0.965356382847827	0.977882129517247	-3.90377137586859	0
BC069197	267	autocrine motility factor receptor	AMFR	ENSG00000159461	-0.189024726173002	11.9109864785495	-0.836391551121273	0.409173579529608	0.548232171814366	-3.55972263713075	0
BC093719	267020	ATP synthase membrane subunit g like	ATP5MGL	ENSG00000249222	0.0902863085770313	13.4565105203605	0.742326791905446	0.463335623053375	0.598336996616249	-3.63231516155687	0
NM_002056	2673	glutamine--fructose-6-phosphate transaminase 1	GFPT1	ENSG00000198380	0.586655759472373	13.3228778541685	5.33118012383367	7.7097018411717e-06	0.000150473657446589	6.09367054966681	1
BC017745	26747	nuclear FMR1 interacting protein 1	NUFIP1	ENSG00000083635	-0.0816564258269032	10.1556293316158	-0.410178627577508	0.684424333661062	0.781301534676591	-3.82104049873807	0
NM_012424	26750	ribosomal protein S6 kinase C1	RPS6KC1	ENSG00000136643	-0.158764372119782	10.1857657144066	-0.742059146455414	0.463495493350003	0.59844398891383	-3.63250983088685	0
J05235	2678	gamma-glutamyltransferase 1	GGT1	ENSG00000100031	0.482951015487769	11.8655509569476	0.90552150593118	0.371996683405585	0.512186366526304	-3.50110936949751	0
BC108264	2679	gamma-glutamyltransferase 3 pseudogene	GGT3P	ENSG00000197421	0.501172250797159	10.9846906398035	0.923616747385968	0.362638910291062	0.502633700184597	-3.4850378495969	0
BC045756	2681	glycoprotein alpha-galactosyltransferase 1, pseudogene	GGTA1P	ENSG00000204136	-0.53439287540724	13.170973272241	-3.28574818025368	0.00248156323779088	0.0114313657485612	0.707101134176207	-1
NM_001497	2683	beta-1,4-galactosyltransferase 1	B4GALT1	ENSG00000086062	0.543533431095859	13.9509470028028	3.86604454705514	0.000513095324363212	0.0033806889183264	2.16253841102366	1
NM_012257	26959	HMG-box transcription factor 1	HBP1	ENSG00000105856	-0.00153093719450403	12.3364120897388	-0.00864399702258613	0.993157155476824	0.996050062270729	-3.90468988822028	0
NM_012124	26973	cysteine and histidine rich domain containing 1	CHORDC1	ENSG00000110172	0.802537554754892	10.762137717254	3.20673245295484	0.00305468829752039	0.0133436416587846	0.516976083556613	1
BC026232	26985	adaptor related protein complex 3 subunit mu 1	AP3M1	ENSG00000185009	-0.508582797221754	11.228715498078	-3.87668056786284	0.000498137793579029	0.00330483907716364	2.19003264270489	-1
BC023520	26986	poly(A) binding protein cytoplasmic 1	PABPC1	ENSG00000070756	-0.126607590530938	14.5798434532106	-0.954843615455054	0.346856761741512	0.4872468455555	-3.45659676501338	0
NM_014372	26994	ring finger protein 11	RNF11	ENSG00000123091	0.644985656354226	11.7238201585037	5.12182636117067	1.41581358067914e-05	0.000235000553292454	5.52260238466865	1
NM_015679	26995	TruB pseudouridine synthase family member 2	TRUB2	ENSG00000167112	-0.549692338521488	10.5421147124091	-1.73281734288559	0.0928138213151994	0.18458293729569	-2.47582090292295	0
BX538317	27	ABL proto-oncogene 2, non-receptor tyrosine kinase	ABL2	ENSG00000143322	0.82303675391239	11.4900191339439	3.77458944117824	0.00066113086475538	0.00409297614197107	1.92718165457303	1
X98260	27000	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	ENSG00000105821	0.584546481628765	11.1998250789858	3.56458535898506	0.00117539797971754	0.00634119890383574	1.39457721687423	1
NM_001014443	27005	ubiquitin specific peptidase 21	USP21	ENSG00000143258	-0.96912567128696	10.658979820167	-6.65755905985891	1.68902080641782e-07	1.09240820715868e-05	9.67743371095694	-1
AK128661	27010	thiamin pyrophosphokinase 1	TPK1	ENSG00000196511	-0.528000919305962	12.3276397669306	-2.54470540947952	0.0159927375998213	0.0478073197886021	-0.974440214193455	-1
NM_015680	27013	cyclin Pas1/PHO80 domain containing 1	CNPPD1	ENSG00000115649	-0.201695665297237	13.4245232422198	-1.27114225416194	0.212894412241437	0.340610767017516	-3.11927471250407	0
NM_012428	27020	neuroplastin	NPTN	ENSG00000156642	0.0817726544261959	12.7780985676037	0.826082257954234	0.414910216461633	0.553640637217566	-3.56808319507906	0
NM_014382	27032	ATPase secretory pathway Ca2+ transporting 1	ATP2C1	ENSG00000017260	1.09072708791685	11.3063041306101	4.42172393034702	0.000106795038627968	0.00103991572059199	3.62698214061422	1
NM_016543	27036	sialic acid binding Ig like lectin 7	SIGLEC7	ENSG00000168995	-0.520985809997214	12.4715829585927	-1.87920334979388	0.0694048319895727	0.147767256057711	-2.2374618667577	0
AK057029	27037	tRNA methyltransferase 2 homolog A	TRMT2A	ENSG00000099899	-0.0202997428196205	11.746925352606	-0.111686238636814	0.911773927176476	0.944545160300971	-3.89850694283699	0
BC044581	27039	polycystin 2 like 2, transient receptor potential cation channel	PKD2L2	ENSG00000078795	-0.192189358234218	12.7632643887167	-0.812740657413181	0.422407712185667	0.560372531044175	-3.57875556642952	0
NM_014390	27044	staphylococcal nuclease and tudor domain containing 1	SND1	ENSG00000197157	-0.183925395161173	11.8530644560903	-1.12618191784404	0.268512810404873	0.405532563054396	-3.28484163977293	0
AK002152	27067	staufen double-stranded RNA binding protein 2	STAU2	ENSG00000040341	-0.551452867292589	11.8575110391203	-3.24622414552772	0.0027540180361879	0.0123228771042756	0.611721562637	-1
NM_006903	27068	inorganic pyrophosphatase 2	PPA2	ENSG00000138777	-0.134082530462432	11.4011068909838	-0.531469767510075	0.598785135317659	0.71394839256309	-3.7644888417873	0
NM_014394	27069	growth hormone inducible transmembrane protein	GHITM	ENSG00000165678	0.10118270631148	12.7064723725782	0.8314508813263	0.411916637133828	0.550753420634576	-3.56374175698244	0
NM_014395	27071	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	DAPP1	ENSG00000070190	0.262617406792019	11.4670858817722	1.15456340865951	0.256868918093751	0.392538503717184	-3.25386605081409	0
NM_014396	27072	VPS41 subunit of HOPS complex	VPS41	ENSG00000006715	-0.321232734711861	10.7243553127625	-2.03865269366491	0.0498681626021037	0.114525344180101	-1.96056625196094	0
BC032940	27074	lysosomal associated membrane protein 3	LAMP3	ENSG00000078081	0.693634255373969	13.6789335301055	2.0837820171253	0.0452982058153693	0.106451216809903	-1.87906653346229	0
AF250920	27086	forkhead box P1	FOXP1	ENSG00000114861	-0.518604309370419	12.6140662392099	-2.80386033514232	0.00853346056098507	0.0294256105747082	-0.414327662102578	-1
BC001390	27089	ubiquinol-cytochrome c reductase complex III subunit VII	UQCRQ	ENSG00000164405	-0.0916765272779152	12.8992513501803	-0.400207205250926	0.691678802012755	0.787122665650034	-3.82504947143478	0
NM_171829	27094	potassium calcium-activated channel subfamily M regulatory beta subunit 3	KCNMB3	ENSG00000171121	0.479683069349521	11.8544671689982	2.0988946747702	0.0438526623274293	0.103799321299616	-1.85147449835871	0
NM_014408	27095	trafficking protein particle complex 3	TRAPPC3	ENSG00000054116	0.167502072143703	12.6790373657203	1.01297867901484	0.318713336021915	0.458259200781912	-3.40128043377901	0
NM_004037	271	adenosine monophosphate deaminase 2	AMPD2	ENSG00000116337	-1.40601762061207	11.2665470616187	-4.85879567202756	3.03442541224425e-05	0.000416202905368905	4.80669712927536	-1
NM_000167	2710	glycerol kinase	GK	ENSG00000198814	1.70166230349204	12.5541151556063	5.14715281158484	1.31548051607563e-05	0.000221634534126269	5.5916542422743	1
BC005975	27101	calcyclin binding protein	CACYBP	ENSG00000116161	-0.397677255948212	12.1884149593397	-2.94924600049749	0.00592915033842706	0.0222828521534841	-0.0861049006561809	-1
BC006524	27102	eukaryotic translation initiation factor 2 alpha kinase 1	EIF2AK1	ENSG00000086232	-0.346711504339563	12.8070663645276	-2.73055687820283	0.0102214380436599	0.0336815178105415	-0.576130196142844	-1
NM_014417	27113	BCL2 binding component 3	BBC3	ENSG00000105327	-0.171701332239298	11.4393968161816	-0.435454898561932	0.666172664255718	0.767526670640575	-3.81044130653949	0
BC025700	27125	AF4/FMR2 family member 4	AFF4	ENSG00000072364	0.764620681196462	13.2350120839535	6.46553456314656	2.91769982635061e-07	1.53042473704047e-05	9.16613571465443	1
NM_013385	27128	cytohesin 4	CYTH4	ENSG00000100055	-0.505543908333749	12.51660717865	-2.1626739820518	0.0381920617652414	0.0933630084441402	-1.73339913290202	0
BC066960	2713	glycerol kinase 3 pseudogene	GK3P	ENSG00000229894	2.0411553651619	11.5282119589689	4.65762752619137	5.42446141239741e-05	0.0006411903061505	4.26167176627593	1
BC093623	27131	sorting nexin 5	SNX5	ENSG00000089006	-0.579849545891454	12.3332608511287	-4.02722316674087	0.000327001429191997	0.00239290201154776	2.58172857244543	-1
BC035970	27141	cell death inducing DFFA like effector b	CIDEB	ENSG00000136305	-1.61915406989331	10.5323758727988	-9.25636874591387	1.53386629085354e-10	1.28729728459883e-07	16.1382472998597	-1
NM_015695	27154	bromodomain and PHD finger containing 3	BRPF3	ENSG00000096070	0.287536680254345	11.5721925333106	1.51660340622342	0.139242119886765	0.249498690397583	-2.79840565938906	0
NM_012154	27161	argonaute RISC catalytic component 2	AGO2	ENSG00000123908	0.897039094043265	12.071315271836	4.98740790954439	2.0908378343821e-05	0.000317240343955738	5.15640865535985	1
NM_014435	27163	N-acylethanolamine acid amidase	NAAA	ENSG00000138744	-0.501379968997819	13.4372843416466	-1.41686477725603	0.166241760255357	0.284876768339578	-2.93477756480613	0
BC000007	27166	PRELI domain containing 1	PRELID1	ENSG00000169230	0.0360860680510946	11.8643104594055	0.253050529689256	0.801857302662439	0.867214872757026	-3.87282226826278	0
NM_000169	2717	galactosidase alpha	GLA	ENSG00000102393	0.393663333974954	14.5998489974298	3.48507479323541	0.00145758523493055	0.0075481891764934	1.19608357221568	1
NM_014437	27173	solute carrier family 39 member 1	SLC39A1	ENSG00000143570	0.00453299725206691	11.895078235865	0.0248558149635119	0.980325236204354	0.988942023270383	-3.90441901691048	0
NM_016437	27175	tubulin gamma 2	TUBG2	ENSG00000037042	-0.253430066825869	13.1708466526798	-1.45795032892344	0.154656731183967	0.269915594793126	-2.8795783709169	0
NM_014441	27180	sialic acid binding Ig like lectin 9	SIGLEC9	ENSG00000129450	0.0592729204123987	13.0786216019223	0.381592087390171	0.705300972934102	0.797741026327419	-3.83227224546098	0
NM_013245	27183	vacuolar protein sorting 4 homolog A	VPS4A	ENSG00000132612	0.0653470273625825	11.6715057533023	0.499312479167596	0.620995050123214	0.732144068046022	-3.78087986614198	0
NM_000480	272	adenosine monophosphate deaminase 3	AMPD3	ENSG00000133805	1.82058480753612	10.8363342840588	5.89090403489568	1.52154236464423e-06	4.80735785233945e-05	7.6179345632251	1
BC007493	2720	galactosidase beta 1	GLB1	ENSG00000170266	-0.468425719422303	13.9955007790394	-3.2676805106609	0.00260274525002374	0.0118113089615812	0.663432010309478	-1
BC000966	27229	tubulin gamma complex associated protein 4	TUBGCP4	ENSG00000137822	-0.481027197498049	10.4302263218248	-1.78340532130406	0.0840644700423423	0.171367209381315	-2.39521740895825	0
BC112364	27230	stress associated endoplasmic reticulum protein 1	SERP1	ENSG00000120742	-0.342729452168031	13.858050405238	-3.57380152358551	0.00114632980719861	0.00622942802552123	1.41770295728019	-1
NM_015697	27235	coenzyme Q2, polyprenyltransferase	COQ2	ENSG00000173085	-0.928037148772356	11.432291480401	-3.99667895328179	0.000356266591049099	0.00255689352464313	2.50188730186239	-1
BC103759	27236	ADP ribosylation factor interacting protein 1	ARFIP1	ENSG00000164144	-0.73547697993787	10.1358632248279	-3.8896047232125	0.000480534417871694	0.00321416393709466	2.22347498979678	-1
NM_014453	27243	charged multivesicular body protein 2A	CHMP2A	ENSG00000130724	-0.166191835364137	12.5139242709355	-1.7945426945027	0.0822350533053411	0.168510956170322	-2.37721855332683	0
BC112036	27244	sestrin 1	SESN1	ENSG00000080546	-1.24524440824122	10.8865227618152	-5.72776147302762	2.43957578415937e-06	6.59288615702862e-05	7.17466970697864	-1
NM_014455	27246	ring finger protein 115	RNF115	ENSG00000265491	0.0176397771729508	12.8821164556624	0.127554431402471	0.899304503875939	0.936403604066851	-3.89661436534958	0
AY335194	27247	NFU1 iron-sulfur cluster scaffold	NFU1	ENSG00000169599	-0.036888922627389	11.3732618312981	-0.264827585529583	0.792850710258857	0.861219813732077	-3.86978688785638	0
NM_015701	27248	endoplasmic reticulum lectin 1	ERLEC1	ENSG00000068912	-0.158541685225458	10.6705709784959	-1.31165760978119	0.199023436654227	0.324922396035618	-3.06976841822869	0
NM_015702	27249	metabolism of cobalamin associated D	MMADHC	ENSG00000168288	-0.28205141683725	12.3666211757433	-2.02554283371606	0.0512695110093222	0.117222372523953	-1.98398761807984	0
BC026104	27250	programmed cell death 4	PDCD4	ENSG00000150593	-1.35441565686075	11.3326965459517	-5.59823944196546	3.55118956183804e-06	8.7017104810878e-05	6.82200744243334	-1
NM_014458	27252	kelch like family member 20	KLHL20	ENSG00000076321	-0.450135777939872	10.9079615697126	-3.50824606332809	0.00136921418180733	0.00714844791341711	1.25373764572626	-1
NM_014463	27258	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated	LSM3	ENSG00000170860	-0.0848255463280942	13.1428724684725	-0.650727993393538	0.519894838183821	0.648323540781235	-3.69496677829457	0
AF525304	27291	R3H domain and coiled-coil containing 1 like	R3HCC1L	ENSG00000166024	0.213213508199928	11.9958110006914	1.5794543681099	0.124125141966625	0.228855197903039	-2.70837570011903	0
NM_014473	27292	DIMT1 rRNA methyltransferase and ribosome maturation factor	DIMT1	ENSG00000086189	-0.0668912212803594	10.7391978973169	-0.32323165237315	0.748635036439201	0.829431933567311	-3.85270528720639	0
BC105808	27297	CGRP receptor component	CRCP	ENSG00000241258	-0.303425992265105	11.2407066583108	-2.46303357343454	0.0193767383719852	0.0552422171675195	-1.14374375484472	0
BC067271	27300	zinc finger protein 544	ZNF544	ENSG00000198131	-1.18771844524873	10.7745862476859	-3.47785017188642	0.00148624665556557	0.00766436247152062	1.17814043307297	-1
NM_014481	27301	apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2	ENSG00000169188	-0.876715553178476	11.597108456495	-4.43784570520174	0.000101980269366115	0.00100838811270117	3.67016704277215	-1
BC004421	27309	zinc finger protein 330	ZNF330	ENSG00000109445	-0.127665788342032	11.4315780938877	-0.635982940152884	0.529336876715268	0.65553219409136	-3.70430406065042	0
NM_014488	27314	RAB30, member RAS oncogene family	RAB30	ENSG00000137502	0.584630724334682	10.8051602242395	1.33147586695708	0.192495415196464	0.317468488732267	-3.04504651737259	0
NM_014489	27315	post-GPI attachment to proteins 2	PGAP2	ENSG00000148985	-0.641762651570888	11.6052597029949	-2.78701608166914	0.00889650758488183	0.0303357805611461	-0.451733300317278	-1
NM_002139	27316	RNA binding motif protein X-linked	RBMX	ENSG00000147274	-0.32565646793404	13.0838204025891	-2.49483369226503	0.0179878935986979	0.0521571991007725	-1.07825549259104	0
NM_014494	27327	trinucleotide repeat containing adaptor 6A	TNRC6A	ENSG00000090905	-0.259115791306082	10.8039603726871	-1.80181639191592	0.0810586242274066	0.166506838936151	-2.3654147383333	0
NM_001499	2733	GLE1 RNA export mediator	GLE1	ENSG00000119392	-0.582178916014222	11.1408328222083	-4.92807529823466	2.48301417902826e-05	0.000356979811520252	4.99497888831716	-1
BC083513	27332	zinc finger protein 638	ZNF638	ENSG00000075292	-0.0906245024823598	10.5949253681761	-0.614857267807844	0.543022370347662	0.667432896020907	-3.71731838818703	0
NM_014498	27333	golgi integral membrane protein 4	GOLIM4	ENSG00000173905	-0.668402947616126	11.8402075215509	-3.51310729004037	0.00135134217588693	0.0070739290061739	1.26585347680242	-1
NM_013234	27335	eukaryotic translation initiation factor 3 subunit K	EIF3K	ENSG00000178982	-0.331117757648492	13.6483750034907	-2.15029448999309	0.0392370434457192	0.0951381400124805	-1.75652167974599	0
NM_014502	27339	pre-mRNA processing factor 19	PRPF19	ENSG00000110107	-0.497102025409207	11.2834622906793	-3.48328364077713	0.00146464095039504	0.00757888195834475	1.1916335793404	-1
AK027032	2734	golgi glycoprotein 1	GLG1	ENSG00000090863	-0.741047109762853	13.0874750216426	-5.81068857759178	1.91883792202463e-06	5.52921794355079e-05	7.40013680469048	-1
BC015330	27342	RAB guanine nucleotide exchange factor 1	RABGEF1	ENSG00000154710	1.31267888002742	12.5446264170368	5.73725116317338	2.37342857473035e-06	6.47772335395918e-05	7.20048515398088	1
NM_014506	27348	torsin family 1 member B	TOR1B	ENSG00000136816	0.648900194732542	10.7917026320686	1.74347252467297	0.0909098196174963	0.181765494017829	-2.45900134091661	0
NM_014508	27350	apolipoprotein B mRNA editing enzyme catalytic subunit 3C	APOBEC3C	ENSG00000244509	-0.724367313978572	13.0946366631893	-4.2099879520911	0.000195211729738098	0.00162712793725834	3.06297959388544	-1
NM_015704	27351	desumoylating isopeptidase 1	DESI1	ENSG00000100418	0.502288334931764	12.3206680707014	3.14865424060899	0.00355438107019024	0.015041988342425	0.378679910348758	1
NM_006708	2739	glyoxalase I	GLO1	ENSG00000124767	-0.13703547991234	10.6935391261471	-0.942637823889588	0.352970299744392	0.493460196248589	-3.46781993161273	0
NM_145074	27429	HtrA serine peptidase 2	HTRA2	ENSG00000115317	-0.885550698308402	12.6517796255477	-3.06232878054976	0.00444313049157982	0.0178348518143654	0.175502879223497	-1
BC005218	27430	methionine adenosyltransferase 2B	MAT2B	ENSG00000038274	-0.556970304827528	13.1414953942412	-4.01867266045672	0.000334947838292405	0.00243249300843181	2.55935986068414	-1
BC026306	27434	DNA polymerase mu	POLM	ENSG00000122678	-0.708431441565232	10.5987461674997	-4.66791089580231	5.26607998202209e-05	0.000627443850919189	4.28945972176487	-1
BC008685	27436	EMAP like 4	EML4	ENSG00000143924	0.182125081710655	11.5344400433271	0.838763123777143	0.407860937568721	0.546855383891442	-3.55778533595432	0
AF158555	2744	glutaminase	GLS	ENSG00000115419	1.01956617939361	10.9267621376786	3.99591958731167	0.000357025894784426	0.00255819508469078	2.49990465065387	1
BC005304	2745	glutaredoxin	GLRX	ENSG00000173221	0.883062237622863	13.4354402391188	5.50141535860496	4.70310808027891e-06	0.000106498035922403	6.55806982741747	1
BC040132	2746	glutamate dehydrogenase 1	GLUD1	ENSG00000148672	-0.290279557421448	14.085018524648	-2.8108312086909	0.00838731285802241	0.0290345029795114	-0.398808840560851	-1
NM_012084	2747	glutamate dehydrogenase 2	GLUD2	ENSG00000182890	-0.150411513844741	12.787762239875	-1.68567905082234	0.10164371600945	0.197178823833415	-2.54920959116811	0
AL161952	2752	glutamate-ammonia ligase	GLUL	ENSG00000135821	-0.157370951237636	14.0038711572947	-0.97480113290786	0.337013622227905	0.477170662642584	-3.43795303430235	0
NM_000405	2760	GM2 ganglioside activator	GM2A	ENSG00000196743	0.190029051070429	14.4774759315133	1.3701713043229	0.180226309881699	0.302812673810243	-2.9958270855003	0
NM_004124	2764	glia maturation factor beta	GMFB	ENSG00000197045	0.38597423529548	12.0194247115488	2.91515552603704	0.00646218653692702	0.0237737646076318	-0.163910439913475	1
AK128701	2768	G protein subunit alpha 12	GNA12	ENSG00000146535	0.454175550343479	11.8727896360005	2.58027674345827	0.014696422340482	0.044861004589223	-0.899580058121158	1
NM_002068	2769	G protein subunit alpha 15	GNA15	ENSG00000060558	-0.228845025300876	13.8025884421033	-1.68428539256084	0.10191509774236	0.197539594719891	-2.55135384444223	0
NM_002070	2771	G protein subunit alpha i2	GNAI2	ENSG00000114353	-0.497080955357031	14.2431927665233	-4.33855631049776	0.000135430150160377	0.00123879840351058	3.40471642435654	-1
NM_006496	2773	G protein subunit alpha i3	GNAI3	ENSG00000065135	0.212830476182441	11.8194127179298	1.14464046709042	0.260897502995861	0.397383356423368	-3.2647764635609	0
BC069520	2776	G protein subunit alpha q	GNAQ	ENSG00000156052	-0.214857637921607	12.750974392648	-1.50506472220288	0.142172679015995	0.253195588040687	-2.81459310237196	0
NM_000516	2778	GNAS complex locus	GNAS	ENSG00000087460	-0.102647440546869	15.0094209583315	-1.26367078764004	0.215530441724439	0.344090211803087	-3.12825171620472	0
NM_002074	2782	G protein subunit beta 1	GNB1	ENSG00000078369	0.0840194375691734	13.4450037139212	0.846879144690777	0.403388729393687	0.542626374105853	-3.55111584748378	0
NM_005273	2783	G protein subunit beta 2	GNB2	ENSG00000172354	-0.332705169280439	14.1993493752583	-2.75142850155092	0.00971153682521971	0.0324313644588536	-0.530321317563442	-1
NM_005274	2787	G protein subunit gamma 5	GNG5	ENSG00000174021	0.12599945242899	13.6320960755559	1.03347271470139	0.309175841116389	0.448629046305476	-3.38105078105303	0
NM_001017998	2790	G protein subunit gamma 10	GNG10	ENSG00000242616	0.226957978922275	13.4983888714428	1.22441475660759	0.22978613485099	0.361350066609567	-3.17463229161738	0
BC012482	2799	glucosamine (N-acetyl)-6-sulfatase	GNS	ENSG00000135677	-0.0928411557514863	14.6027902781998	-0.867174150122301	0.392340861671751	0.53253341661056	-3.53417000651299	0
NM_002077	2800	golgin A1	GOLGA1	ENSG00000136935	-0.523530793616622	10.7259426641199	-3.7315548475418	0.000744454180756882	0.00448677322226365	1.81711629252073	-1
NM_005895	2802	golgin A3	GOLGA3	ENSG00000090615	-0.0970518409174161	11.9583017283947	-0.672686815974085	0.506003866823925	0.636764288509278	-3.68067573622655	0
AB209693	2803	golgin A4	GOLGA4	ENSG00000144674	0.361384014001766	11.9605894465585	2.35928854039572	0.0246169158941112	0.0664684446043701	-1.35344284543918	0
