ACCNUM	ENTREZID	GENENAME	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B	test
AF014924	11026	leukocyte immunoglobulin like receptor A3	LILRA3	ENSG00000275841	0.479022702417076	12.7303927264749	0.893710655874094	0.378188416643254	0.570258422643628	-3.41938270945513	0
AF025531	11027	leukocyte immunoglobulin like receptor A2	LILRA2	ENSG00000239998	-0.210486535079196	11.6337158467369	-0.806653461045866	0.425855959869188	0.613298351471842	-3.4909920282883	0
BC001148	11031	RAB31, member RAS oncogene family	RAB31	ENSG00000168461	-0.242336267799439	14.006466017341	-1.95428419043535	0.0595058021387063	0.163637909301362	-2.02785233823897	0
BC009477	11034	destrin, actin depolymerizing factor	DSTN	ENSG00000125868	0.481212570365592	12.5419174451979	3.3604787806858	0.0020353731597592	0.0146546867502663	0.9442919589917	1
NM_006871	11035	receptor interacting serine/threonine kinase 3	RIPK3	ENSG00000129465	-0.412264299686589	11.0074760355506	-2.37453411730978	0.0237736875131296	0.0864043072278116	-1.24798080666313	0
NM_006875	11040	Pim-2 proto-oncogene, serine/threonine kinase	PIM2	ENSG00000102096	0.501128975162215	13.0604797254632	2.24872678235646	0.031588675294733	0.105845829843139	-1.49293756358116	0
NM_006999	11044	terminal nucleotidyltransferase 4A	TENT4A	ENSG00000112941	1.0189638260464	11.3936564383014	4.52518409369299	7.93939362837908e-05	0.0013667971492548	3.92862221483162	1
BC100278	11046	solute carrier family 35 member D2	SLC35D2	ENSG00000130958	-0.516993028723574	11.8900235560982	-2.79702335671566	0.00867911435189838	0.0419869926338938	-0.36211736834552	-1
NM_007002	11047	adhesion regulating molecule 1	ADRM1	ENSG00000130706	0.224835582745799	12.5109283004095	1.32856260665171	0.193444560986553	0.369888676200539	-2.9600610856685	0
NM_001270	1105	chromodomain helicase DNA binding protein 1	CHD1	ENSG00000153922	0.146544788783224	10.9966550582997	0.857735081017217	0.39745505097443	0.58862097987037	-3.4498221483121	0
BC001403	11051	nudix hydrolase 21	NUDT21	ENSG00000167005	0.0351143401528287	12.475073052051	0.322840916472632	0.74892817776992	0.85730397009728	-3.75831877734029	0
BC005000	11052	cleavage and polyadenylation specific factor 6	CPSF6	ENSG00000111605	-0.019215823458886	11.9113759529377	-0.146545537883316	0.884415496606349	0.93738138402839	-3.79921453473511	0
AF172450	11054	opioid growth factor receptor	OGFR	ENSG00000060491	0.030244040819662	11.5792728454235	0.172167654356997	0.864396361251375	0.925853511698723	-3.79517389431215	0
BC041785	11056	DExD-box helicase 52	DDX52	ENSG00000278053	0.0190172898860137	11.0694541540762	0.125087775744319	0.90124120680028	0.946863854543006	-3.80209924286327	0
NM_007011	11057	abhydrolase domain containing 2	ABHD2	ENSG00000140526	0.325583439922319	13.0754476577121	1.85647259667327	0.0726685538964547	0.188076833754634	-2.19277277356602	0
NM_007013	11059	WW domain containing E3 ubiquitin protein ligase 1	WWP1	ENSG00000123124	-0.812146831522096	12.0508654717494	-2.47806148678589	0.0187086064355766	0.0736065535355766	-1.03958888439823	0
BC017367	11070	transmembrane protein 115	TMEM115	ENSG00000126062	-0.330317541545702	12.2308525128302	-2.07669459523727	0.0459905029199286	0.137174694182319	-1.81227824975469	0
NM_007027	11073	DNA topoisomerase II binding protein 1	TOPBP1	ENSG00000163781	-0.378830194201454	10.54854476192	-3.21614361521338	0.00298031283641179	0.0191573196588499	0.598165702154984	-1
DQ228003	11078	TRIO and F-actin binding protein	TRIOBP	ENSG00000100106	-0.60916843410584	10.8295687326043	-3.90254625602074	0.000463516408617834	0.00504793052304969	2.29884334039442	-1
BC004965	11079	retention in endoplasmic reticulum sorting receptor 1	RER1	ENSG00000157916	-0.124955124956646	12.4968531944881	-0.791907204772002	0.434280396536728	0.621034841820573	-3.5024267702125	0
NM_001273	1108	chromodomain helicase DNA binding protein 4	CHD4	ENSG00000111642	-0.0607373666302653	13.4037277726111	-0.514714582560709	0.610310389621248	0.762038754968015	-3.67921175866926	0
BC000770	11083	death inducer-obliterator 1	DIDO1	ENSG00000101191	-0.255163396715922	11.2761883449025	-1.6045482281114	0.118476575747821	0.263875179821155	-2.58577590718269	0
NM_001818	1109	aldo-keto reductase family 1 member C4	AKR1C4	ENSG00000198610	0.98360896484362	11.2510451685667	2.308744431022	0.0276100916050797	0.0961234923704978	-1.37724164752633	0
BC001635	11091	WD repeat domain 5	WDR5	ENSG00000196363	-0.00286986960368552	11.9121518708322	-0.0257233379567879	0.979638696942056	0.990481772647988	-3.80951826071007	0
NM_007342	11097	nucleoporin 42	NUP42	ENSG00000136243	-0.55829071552232	11.4564859529444	-2.52062278458354	0.016929287838038	0.0684718304485464	-0.952206357953626	0
NM_144733	11100	heterogeneous nuclear ribonucleoprotein U like 1	HNRNPUL1	ENSG00000105323	-0.43536095745247	12.6096225050188	-3.58490665868301	0.0011122270771208	0.00944029929341708	1.49560774114967	-1
NM_007041	11101	arginyltransferase 1	ATE1	ENSG00000107669	-0.55834322155574	10.2135685374888	-3.60494663867751	0.00105315532273231	0.00912961244264007	1.5455417726985	-1
BC002441	11102	ribonuclease P/MRP subunit p14	RPP14	ENSG00000163684	-0.194175139414378	10.6956827020137	-1.76946325868595	0.0864031108816949	0.212923650746816	-2.33379273339143	0
BC016778	11103	KRR1 small subunit processome component homolog	KRR1	ENSG00000111615	0.176894961070818	12.5644825364305	0.93920492124872	0.354702536825668	0.54746501890748	-3.37919279429824	0
NM_007044	11104	katanin catalytic subunit A1	KATNA1	ENSG00000186625	-0.0104441115844391	11.2138547706142	-0.0984905107424776	0.922160798472896	0.958567518338291	-3.80504288191627	0
BC068562	11108	PR/SET domain 4	PRDM4	ENSG00000110851	-0.152516641674431	11.5967870401107	-1.31476304221663	0.197989464456364	0.375760169020272	-2.97714750612174	0
NM_152740	11112	3-hydroxyisobutyrate dehydrogenase	HIBADH	ENSG00000106049	-0.324333127934878	12.5557378037707	-1.29592389869817	0.204325688552421	0.383822468785129	-3.0002165102741	0
NM_007047	11118	butyrophilin subfamily 3 member A2	BTN3A2	ENSG00000186470	-0.768175832720772	11.0699405900842	-2.12925714558288	0.041071272202003	0.126964098412104	-1.71668950884099	0
NM_007048	11119	butyrophilin subfamily 3 member A1	BTN3A1	ENSG00000026950	-0.983424705113885	11.0827372271936	-4.3757221981521	0.000121801831603809	0.00189081502286237	3.53242909159071	-1
NM_005197	1112	forkhead box N3	FOXN3	ENSG00000053254	0.108049124592792	11.8647144041151	0.503747063082553	0.617909977748435	0.766918863222662	-3.68469685160785	0
NM_007049	11120	butyrophilin subfamily 2 member A1	BTN2A1	ENSG00000112763	-0.0781769043308298	12.5181108762034	-0.559805604785397	0.579532848583298	0.740083825675655	-3.65544248146697	0
NM_013441	11123	RCAN family member 3	RCAN3	ENSG00000117602	-0.0546506261388302	11.0195120122512	-0.338643813022481	0.737103161873875	0.850913106743673	-3.75316051682227	0
BC014399	11128	RNA polymerase III subunit A	POLR3A	ENSG00000148606	-0.656115938626064	10.7000762770858	-3.75876757929866	0.000690652487172381	0.00669608779620991	1.93228323336745	-1
BC010921	11137	PWP1 homolog, endonuclein	PWP1	ENSG00000136045	0.325168065649137	12.2418567973391	2.42655728433253	0.0210902169301373	0.0796174959060681	-1.1440106465672	0
NM_007063	11138	TBC1 domain family member 8	TBC1D8	ENSG00000204634	0.503706768077256	12.669380426356	1.08782471044913	0.284845869000133	0.477516894997975	-3.23488063652438	0
NM_007065	11140	cell division cycle 37	CDC37	ENSG00000105401	0.22380669155544	13.4082025435934	1.58377255195625	0.123137732118044	0.271029613110381	-2.61605611181889	0
NM_007067	11143	lysine acetyltransferase 7	KAT7	ENSG00000136504	-0.533803851406267	11.2372361189513	-3.09544470091312	0.00407974722399394	0.0240909611802069	0.314401391792022	-1
AB209221	11151	coronin 1A	CORO1A	ENSG00000102879	-0.751462543468968	12.1983327881838	-2.94749080129319	0.00595554992368808	0.0319324456385026	-0.0257195353806239	-1
BC069206	11152	WD repeat domain 45	WDR45	ENSG00000196998	-0.356758257743293	12.7172759234109	-2.87569072743943	0.00713556407895808	0.0364111580393765	-0.187489288168932	-1
NM_007076	11153	FIC domain containing	FICD	ENSG00000198855	0.482944433232989	11.6782453379229	2.6288529836166	0.0130825222562012	0.0564680517056477	-0.725693210138314	0
NM_007080	11157	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	LSM6	ENSG00000164167	-0.120209523816353	12.4730268189082	-0.938977986191209	0.354817245735727	0.547579126047505	-3.37939794988791	0
BC075856	11158	RAB, member of RAS oncogene family like 2B	RABL2B	ENSG00000079974	-0.38882974986481	11.6997302310573	-2.92281575162809	0.00633861793682169	0.0334702955783098	-0.0815644630112429	-1
NM_007082	11159	RAB, member of RAS oncogene family like 2A	RABL2A	ENSG00000144134	-0.385175729354815	12.0144919976671	-3.12078570929561	0.00382094315818543	0.0229564316456886	0.373526104320593	-1
NM_007175	11160	ER lipid raft associated 2	ERLIN2	ENSG00000147475	-0.567948513223243	11.1030178720333	-3.05578425385883	0.00451848931865381	0.0260181280321112	0.222366348030377	-1
BC002444	11161	ergosterol biosynthesis 28 homolog	ERG28	ENSG00000133935	-0.546143987627808	12.6396589979267	-1.57782630405525	0.124499096371842	0.272809051253442	-2.62466113688401	0
AF191650	11163	nudix hydrolase 4	NUDT4	ENSG00000173598	-0.130119327040864	11.6511292143721	-0.550540614187475	0.585794248633528	0.744749590101403	-3.66048614610982	0
NM_014142	11164	nudix hydrolase 5	NUDT5	ENSG00000165609	-0.292906727941538	11.5934599874609	-1.78689217734585	0.0834880454029265	0.207491666420599	-2.30598235446489	0
NM_006703	11165	nudix hydrolase 3	NUDT3	ENSG00000272325	-0.239310887825612	10.8396859659142	-1.73753654293646	0.0919664365334343	0.221749920950073	-2.38416018122052	0
NM_007178	11171	serine/threonine kinase receptor associated protein	STRAP	ENSG00000023734	0.220110031199836	10.9806491302642	1.84480182353922	0.0743948074277242	0.191223103440589	-2.21200314584333	0
CR749379	11176	bromodomain adjacent to zinc finger domain 2A	BAZ2A	ENSG00000076108	-0.321467069431854	10.4120428520405	-1.38398574669976	0.175996591995192	0.34697634419838	-2.88984337563915	0
NM_013448	11177	bromodomain adjacent to zinc finger domain 1A	BAZ1A	ENSG00000198604	0.570293417840187	12.5037397268385	3.97268352791782	0.000381041295366355	0.00439950345157302	2.47924724015779	1
BC020626	11179	zinc finger protein 277	ZNF277	ENSG00000198839	0.645828461826992	10.8910994667164	3.01540741604753	0.00501090676129801	0.0280101545959354	0.12930868333653	1
BC101707	11180	WD repeat domain 6	WDR6	ENSG00000178252	-0.373133429541225	13.0776950046558	-1.27055797949853	0.213099668994015	0.395750234979397	-3.03080610870759	0
BC054494	11188	nischarin	NISCH	ENSG00000010322	-0.956540844746176	11.7605807713854	-2.86049377255482	0.0074120413874764	0.0373466760791869	-0.221440502674643	-1
BC038293	11191	phosphatase and tensin homolog pseudogene 1	PTENP1	ENSG00000237984	-0.431127063854492	11.6365411076005	-3.21577175066427	0.00298321853184901	0.0191668222228079	0.59728324206135	-1
BC104879	11193	WW domain binding protein 4	WBP4	ENSG00000120688	0.766555322290564	11.8717432422252	4.3705565428994	0.00012361178270198	0.00191448560337046	3.51878154920646	1
NM_007190	11196	SEC23 interacting protein	SEC23IP	ENSG00000107651	-0.226673484694809	11.5010665129225	-1.77576213165128	0.0853398058761144	0.210845062245532	-2.32376749099509	0
NM_007192	11198	SPT16 homolog, facilitates chromatin remodeling subunit	SUPT16H	ENSG00000092201	-0.531949062343966	11.1445094312438	-3.24819096783742	0.00273980868028088	0.018007905510921	0.674400388294747	-1
NM_005198	1120	choline kinase beta	CHKB	ENSG00000100288	-0.288060844468303	12.2255775829944	-1.67556903031631	0.1036261384144	0.240451319617861	-2.47976510038586	0
AY551298	11200	checkpoint kinase 2	CHEK2	ENSG00000183765	-0.809511947511444	10.8214547343327	-2.8789504727643	0.00707753611478336	0.0362737232630958	-0.180193456750485	-1
NM_007198	11212	pyridoxal phosphate binding protein	PLPBP	ENSG00000147471	-0.252089661464545	12.1370602922433	-1.93053624289838	0.0624953753190136	0.169191108827362	-2.06850372196207	0
NM_007199	11213	interleukin 1 receptor associated kinase 3	IRAK3	ENSG00000090376	0.394266670029834	12.786529163015	1.48035389953356	0.148615521266104	0.307869364326017	-2.76176379221333	0
AB055890	11214	A-kinase anchoring protein 13	AKAP13	ENSG00000170776	0.0442284608924943	13.5113786004	0.294385994962049	0.770375431355938	0.870830986804238	-3.76698933899838	0
NM_007202	11216	A-kinase anchoring protein 10	AKAP10	ENSG00000108599	-0.679955404803344	11.5492297667601	-5.7350517189432	2.38859751708859e-06	0.000104475854916826	7.17706978982486	-1
BC011556	11218	DEAD-box helicase 20	DDX20	ENSG00000064703	-0.64846105634599	11.4395692771227	-3.80901736642332	0.000601074725566051	0.00608690151953313	2.05987000560327	-1
BC031405	11221	dual specificity phosphatase 10	DUSP10	ENSG00000143507	1.17184925812661	12.2021417761213	4.43516526260262	0.000102765656436938	0.00167265119349721	3.68970463485666	1
BC003375	11222	mitochondrial ribosomal protein L3	MRPL3	ENSG00000114686	-0.300044526871863	11.7708782418094	-1.1679506454743	0.251505837631592	0.439856784021493	-3.1489540690268	0
NM_007209	11224	ribosomal protein L35	RPL35	ENSG00000136942	0.172456556780087	11.9818152458918	1.1426468914571	0.261712362995016	0.451648067124673	-3.17669569027825	0
BC035822	11226	polypeptide N-acetylgalactosaminyltransferase 6	GALNT6	ENSG00000139629	0.0890709180790843	11.835369812046	0.582202144408033	0.56453431432373	0.729883186283366	-3.64290989594672	0
NM_007214	11231	SEC63 homolog, protein translocation regulator	SEC63	ENSG00000025796	-0.0762610998339142	12.372425156884	-0.82101678653228	0.417747076151052	0.60663001390249	-3.47965993605794	0
BC033640	11234	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	HPS5	ENSG00000110756	-0.444929883742397	12.5079757791498	-3.42091262056677	0.00173194423297259	0.0130070174274922	1.09125603524186	-1
NM_007217	11235	programmed cell death 10	PDCD10	ENSG00000114209	0.281537843692426	11.9243549226092	2.80295154978233	0.00855268842187941	0.0415354430846281	-0.349055678306324	1
NM_007218	11236	ring finger protein 139	RNF139	ENSG00000170881	0.143270289324956	11.0814638191141	1.15848851601421	0.255287924196432	0.443812305296439	-3.15939296190587	0
BC039584	11237	ring finger protein 24	RNF24	ENSG00000101236	-0.226834504763314	12.2892199511559	-1.11924359260964	0.271416281708744	0.462315326315421	-3.20185691636813	0
NM_053046	112398	egl-9 family hypoxia inducible factor 2	EGLN2	ENSG00000269858	-0.128335505704865	11.8556570818481	-0.968261476454165	0.340218089275734	0.53270155116541	-3.35253899765269	0
BC112155	1124	chimerin 2	CHN2	ENSG00000106069	-0.590807013550206	10.9530935113688	-1.7609508145875	0.087857876444842	0.215323154754762	-2.34729503531221	0
NM_133491	112483	spermidine/spermine N1-acetyltransferase family member 2	SAT2	ENSG00000141504	0.135183840253074	11.0476222958162	0.976300505648764	0.336281795425194	0.529253627399145	-3.34502981253718	0
BC011593	112495	general transcription factor IIIC subunit 6	GTF3C6	ENSG00000155115	-0.162850807802947	12.0534182866335	-1.01770277523085	0.316497125220232	0.510133645115505	-3.3054347847034	0
BC008037	11252	protein kinase C and casein kinase substrate in neurons 2	PACSIN2	ENSG00000100266	0.213165413597864	13.1086358205072	1.05294212783471	0.300299946483905	0.493806965636282	-3.27052446832317	0
NM_016219	11253	mannosidase alpha class 1B member 1	MAN1B1	ENSG00000177239	-0.480091286603958	11.0182903057322	-2.40118230884344	0.0223625803824523	0.0831058365575977	-1.19491454312754	0
BC003004	11258	dynactin subunit 3	DCTN3	ENSG00000137100	-0.297873039218318	11.270808142799	-1.85143131628024	0.0734099644671722	0.189137921932532	-2.20109133937922	0
NM_014890	11259	filamin A interacting protein 1 like	FILIP1L	ENSG00000168386	0.363694494860814	11.5360188078083	1.87162031565816	0.070479324850645	0.184267206794093	-2.16766951578459	0
BC009508	112597	cytoskeleton regulator RNA	CYTOR	ENSG00000222041	1.24286397344519	13.6315446468533	3.6501247989161	0.000930919698090075	0.0083726655766601	1.65850597769466	1
NM_007235	11260	exportin for tRNA	XPOT	ENSG00000184575	-0.249755974889244	10.3679317084412	-0.937363611432617	0.355633972110293	0.548398366731397	-3.38085603887884	0
BC031293	11261	calcineurin like EF-hand protein 1	CHP1	ENSG00000187446	-0.0706536543872645	13.69598318433	-0.676450817071884	0.503643487307937	0.682638216501598	-3.58491896451911	0
NM_138410	112616	CKLF like MARVEL transmembrane domain containing 7	CMTM7	ENSG00000153551	-0.404851084304592	13.491778736106	-3.25529444433075	0.00268907118860116	0.0177876098130721	0.691347086013277	-1
BC105960	11262	SP140 nuclear body protein	SP140	ENSG00000079263	-0.315076045869704	10.9625254046565	-1.19999841386649	0.239000653496173	0.425016656753623	-3.11302242065414	0
NM_007240	11266	dual specificity phosphatase 12	DUSP12	ENSG00000081721	-0.238002366521084	11.5738922320703	-1.71811488696404	0.0954960019156608	0.227665080032714	-2.4144321305938	0
NM_007241	11267	SNF8 subunit of ESCRT-II	SNF8	ENSG00000159210	0.114589042951224	10.5061396217358	0.77541992648288	0.443817959279481	0.628847478865133	-3.51497170097692	0
NM_001014451	11269	DEAD-box helicase 19B	DDX19B	ENSG00000157349	-0.250956743925272	12.3947636333912	-2.7330858064589	0.0101583525284173	0.0470042583568531	-0.501950770822189	-1
NM_007243	11270	nurim	NRM	ENSG00000137404	-0.38788473539103	12.5258268724478	-1.56338820489122	0.127855846165851	0.277942092005026	-2.64544056471489	0
NM_017492	11273	ataxin 2 like	ATXN2L	ENSG00000168488	0.308380575231594	11.622887597882	2.87241926260345	0.00719425009468016	0.0366084287729392	-0.194806637464803	1
BC014896	11274	ubiquitin specific peptidase 18	USP18	ENSG00000184979	1.74525065761477	11.7570192592416	3.53835144761016	0.00126209737965529	0.0103023973337455	1.38003103292359	1
BC036468	11275	kelch like family member 2	KLHL2	ENSG00000109466	-0.307910887928127	10.8326582832336	-1.4563663335863	0.155091156626291	0.317657725927065	-2.79434719217486	0
NM_007247	11276	synergin gamma	SYNRG	ENSG00000275066	-0.137249794766417	12.0371532389655	-0.700776788259404	0.488536750570142	0.668849050433918	-3.5685813498433	0
NM_033627	11277	three prime repair exonuclease 1	TREX1	ENSG00000213689	-0.158772490715359	11.1717743127174	-0.719540747660909	0.477061034674294	0.658563470060819	-3.55559754532968	0
NM_144580	112770	glycosylated lysosomal membrane protein	GLMP	ENSG00000198715	-0.347868490388167	14.2162346762696	-2.64459527224751	0.0125957722904852	0.0549857055645758	-0.692245800621858	0
BC051835	11282	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	MGAT4B	ENSG00000161013	-0.122848697455524	13.7669569751323	-1.13328887439406	0.265562011748304	0.455947665740471	-3.18681406532194	0
BC012131	112849	trans-L-3-hydroxyproline dehydratase	L3HYPDH	ENSG00000126790	-0.621515077640321	10.5197092383844	-3.3861612762913	0.00190065150313475	0.0139769706375101	1.00660588092467	-1
BC098386	112936	VPS26, retromer complex component B	VPS26B	ENSG00000151502	-0.90832518049975	11.0199994782775	-4.08889716824799	0.000274908062684463	0.00340541094624259	2.78023122882624	-1
NM_001001653	112950	mediator complex subunit 8	MED8	ENSG00000159479	-0.293108234428852	11.1523001023358	-2.38542788598557	0.0231873238752116	0.0850787296017438	-1.22633615756005	0
NM_138417	112970	KTI12 chromatin associated homolog	KTI12	ENSG00000198841	-0.208561935870087	10.2519553675114	-1.48888577356012	0.146365089826956	0.304758943432526	-2.75006342666845	0
BC039891	113	adenylate cyclase 7	ADCY7	ENSG00000121281	-1.36227014779607	12.253130870069	-6.16941075685295	6.81611893797472e-07	4.37927488512557e-05	8.33692876962926	-1
NM_000081	1130	lysosomal trafficking regulator	LYST	ENSG00000143669	0.584182135403006	10.4118586521282	2.13279668253384	0.0407574346952244	0.126314457217427	-1.710188910377	0
AF205073	11309	solute carrier organic anion transporter family member 2B1	SLCO2B1	ENSG00000137491	-0.297820894267657	14.3204223600602	-2.05421597873211	0.0482483271695925	0.141767732436168	-1.85261030454991	0
NM_007259	11311	vacuolar protein sorting 45 homolog	VPS45	ENSG00000136631	-0.727247863326618	11.9685987881308	-4.38711154386743	0.000117903082235653	0.0018452244618419	3.56253093752714	-1
AF090423	11313	lysophospholipase 2	LYPLA2	ENSG00000011009	-0.456854653739017	12.6363278239278	-3.87000082711406	0.00050748107589192	0.00540829832307674	2.21547351313473	-1
NM_007261	11314	CD300a molecule	CD300A	ENSG00000167851	-0.527978018427302	11.4056619562396	-0.840643580212145	0.40682199452552	0.596897480604096	-3.46386598124277	0
BC090889	113146	AHNAK nucleoprotein 2	AHNAK2	ENSG00000185567	0.681534200092779	11.0976478636038	1.13024896877704	0.266821301151374	0.45707639718924	-3.19008451358554	0
NM_007262	11315	Parkinsonism associated deglycase	PARK7	ENSG00000116288	-0.193374063263446	13.4873684464681	-1.32273458446281	0.195354143080409	0.372425102954617	-2.96729665812129	0
NM_007263	11316	coatomer protein complex subunit epsilon	COPE	ENSG00000105669	0.123432084099095	11.5887208140141	0.731384316045991	0.46989799478293	0.651635884947349	-3.5472316342534	0
NM_007265	11319	ecdysoneless cell cycle regulator	ECD	ENSG00000122882	0.439660199694275	11.2084354297106	2.98226159089907	0.0054526863102516	0.0298486228186133	0.0534104138080056	1
NM_012214	11320	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	MGAT4A	ENSG00000071073	-0.711557325364488	11.5618031124879	-2.12646354478205	0.0413204826021178	0.127522739687713	-1.72181450864767	0
BC063480	113201	cancer susceptibility 4	CASC4	ENSG00000166734	-0.0433301458244326	11.9700807894002	-0.30768665303821	0.760326275875333	0.863834608042472	-3.76303535753846	0
NM_007266	11321	GPN-loop GTPase 1	GPN1	ENSG00000198522	-0.313285129739524	10.523093203865	-1.87145148720841	0.0705034091099721	0.184294291907476	-2.16795019563429	0
NM_138425	113246	chromosome 12 open reading frame 57	C12orf57	ENSG00000111678	0.149979087235767	10.421603946501	0.603090957335023	0.550724068309181	0.71940603869317	-3.63078783134279	0
NM_007372	11325	DEAD-box helicase 42	DDX42	ENSG00000198231	-0.205126228477425	10.9269237600719	-1.40626344587567	0.169339457235141	0.337122445969214	-2.86090566261762	0
AF370416	113251	La ribonucleoprotein 4	LARP4	ENSG00000161813	0.21921709802427	11.7125416030333	1.47128315901709	0.151038357225742	0.311912422224724	-2.77413927923035	0
NM_145041	113277	transmembrane protein 106A	TMEM106A	ENSG00000184988	-0.368286335486939	12.5209449041084	-1.50918043627409	0.14112173912011	0.297672433695388	-2.72199876571808	0
BC101723	11328	FKBP prolyl isomerase 9	FKBP9	ENSG00000122642	-0.591605413575534	11.4968997896985	-2.21968950028084	0.0336925934510363	0.110671268312259	-1.54813319795096	0
AB074416	11332	acyl-CoA thioesterase 7	ACOT7	ENSG00000097021	-0.155795151893656	11.6485637560903	-0.296001519399265	0.769152644022532	0.87025460936422	-3.76651834732809	0
NM_014891	11333	PDGFA associated protein 1	PDAP1	ENSG00000106244	-0.0961623616313183	10.7684394085431	-0.592457196879953	0.557732586177023	0.724911890079067	-3.63701092616881	0
NM_007276	11335	chromobox 3	CBX3	ENSG00000122565	-0.0656012318799739	11.9535288428159	-0.491678916535981	0.626321970822382	0.772451379500657	-3.69059809771825	0
NM_007277	11336	exocyst complex component 3	EXOC3	ENSG00000180104	-0.592650152964957	11.1934667174585	-3.04368808018165	0.00466097610518469	0.0266784258910571	0.194419489974311	-1
NM_007278	11337	GABA type A receptor-associated protein	GABARAP	ENSG00000170296	-0.231441120726714	14.108565427669	-2.1103890935024	0.042780675410063	0.13008580376049	-1.75120696492663	0
NM_001012478	11338	U2 small nuclear RNA auxiliary factor 2	U2AF2	ENSG00000063244	-0.0792725261503406	12.1922853701392	-0.522667712569193	0.604826857265126	0.757966872548401	-3.67516160901555	0
NM_181503	11340	exosome component 8	EXOSC8	ENSG00000120699	-0.302223136653053	10.9351440265387	-1.71921838134867	0.0952924576752368	0.227280128181719	-2.41271963969157	0
NM_145169	113402	SFT2 domain containing 1	SFT2D1	ENSG00000198818	-0.0703633248081488	12.5424590414939	-0.575823038995381	0.56878629794476	0.733051387734163	-3.6465284965008	0
NM_144582	113419	testis expressed 261	TEX261	ENSG00000144043	-0.237850122905364	12.3393279113854	-1.50071861027471	0.143289275778742	0.300732790740379	-2.73374010427981	0
NM_007282	11342	ring finger protein 13	RNF13	ENSG00000082996	-0.117949981518214	13.7678750464371	-0.818548695076072	0.419133630606985	0.607920327477921	-3.48162078518481	0
NM_001003794	11343	monoglyceride lipase	MGLL	ENSG00000074416	0.562247976472758	13.5142255312352	2.83908937858937	0.00781855228874695	0.038865375002661	-0.269085129039242	1
NM_007284	11344	twinfilin actin binding protein 2	TWF2	ENSG00000247596	-0.617559235699337	12.7448232144987	-2.93009064263462	0.00622332959197557	0.0330042929546003	-0.0651268153578393	-1
NM_138428	113444	small integral membrane protein 12	SMIM12	ENSG00000163866	0.394349532670102	11.4102499797365	3.04577056187825	0.00463614569769955	0.026592979251905	0.199226684361525	1
NM_007285	11345	GABA type A receptor associated protein like 2	GABARAPL2	ENSG00000034713	0.379788927375731	12.9696944724333	3.48558231600778	0.00145559196896537	0.0114369157163646	1.24977059976125	1
NM_001002847	113455421	DERPC proline and glycine rich nuclear protein	DERPC	ENSG00000286140	-0.710992983071076	12.5294439226912	-4.96348405924897	2.24094237617724e-05	0.000515263257316917	5.10128367759474	-1
BC011863	113510	helicase, POLQ like	HELQ	ENSG00000163312	-0.341582375624579	10.7308492060102	-2.94576128792612	0.00598167163299337	0.0320390214659382	-0.0296422303810937	-1
NM_080670	113829	solute carrier family 35 member A4	SLC35A4	ENSG00000176087	-0.030888093768727	12.8752780215784	-0.24660876381175	0.806795475652767	0.891760765259577	-3.77975861699251	0
BC064535	113878	deltex E3 ubiquitin ligase 2	DTX2	ENSG00000091073	1.07187953767375	11.8523830392462	6.55389199919346	2.2679737630171e-07	2.14467265421082e-05	9.35165091544097	1
NM_025077	114034	target of EGR1, exonuclease	TOE1	ENSG00000132773	0.0492634465957398	10.4029974075131	0.291543391665639	0.772528443130079	0.872243459337281	-3.76781185168922	0
NM_017528	114049	BUD23 rRNA methyltransferase and ribosome maturation factor	BUD23	ENSG00000071462	-0.122435814895065	10.8925397439732	-0.577998668473231	0.567334334647315	0.732079626485689	-3.64529873535737	0
BC067288	114294	lactamase beta	LACTB	ENSG00000103642	0.597059267737102	12.7126834779853	4.01692902236017	0.000336591349187246	0.00399977755476667	2.59354748422968	1
NM_005692	114483834	ABCF2-H2B readthrough	LOC114483834	ENSG00000285292	-0.23920225949875	11.6266266955599	-1.48736461052591	0.146764310675981	0.305022622466656	-2.75215376469974	0
BC099703	114625	erythroblast membrane associated protein (Scianna blood group)	ERMAP	ENSG00000164010	-0.359221530945156	10.8879094810581	-2.32305183011506	0.0267310733453708	0.0938956410124825	-1.34934562013948	0
NM_001278	1147	component of inhibitor of nuclear factor kappa B kinase complex	CHUK	ENSG00000213341	0.199960364834528	12.3355936221879	1.55122552420107	0.130740469636305	0.282257491349206	-2.66281895536607	0
NM_052889	114769	caspase recruitment domain family member 16	CARD16	ENSG00000204397	-0.114509078743025	12.1737461619734	-0.647574131205415	0.521906746766938	0.696775084071033	-3.60358527403103	0
AK093078	114785	methyl-CpG binding domain protein 6	MBD6	ENSG00000166987	-0.260129022637583	12.070500135592	-1.52301749265341	0.137634275274957	0.29247555758698	-2.70267662686001	0
AB067502	114803	Myb like, SWIRM and MPN domains 1	MYSM1	ENSG00000162601	-0.0501214203145004	10.7187057007357	-0.388162013957121	0.700481636308917	0.825673052348678	-3.73541446945386	0
